ID;Nombre;Edad;Género;Ciudad;Comentario;Categoría del problema;Nivel de urgencia;Fecha del reporte;Acceso a internet;Atención previa del gobierno;Zona rural
3317;Pedro;390;M;Barranquilla;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;17/02/2024;0;1;0
3318;Valentina;220;F;Cali;falta agua potable en varias casas.;Seguridad;Urgente;16/07/2024;1;1;1
3319;Carlos;310;Otro;Cartagena;;Medio Ambiente;Urgente;15/09/2024;1;1;0
3320;Sofía;280;F;;las calles están muy oscuras y peligrosas.;Educación;Urgente;21/03/2024;0;0;0
3321;Pedro;;F;Barranquilla;necesitamos más acceso a internet en la zona.;Salud;Urgente;24/01/2023;0;0;0
3322;Jorge;540;F;Pereira;las basuras no se recogen a tiempo.;Educación;No urgente;04/05/2024;1;0;1
3323;María;700;Otro;Pereira;las calles están muy oscuras y peligrosas.;Seguridad;Urgente;12/07/2024;1;0;1
3324;Jorge;500;M;Manizales;queremos más presencia policial.;Seguridad;Urgente;15/11/2023;0;1;0
3325;Camilo;400;M;Bogotá;faltan médicos en el centro de salud.;Educación;Urgente;01/09/2023;1;0;0
3326;Valentina;210;F;Santa Marta;faltan médicos en el centro de salud.;Educación;Urgente;01/02/2024;0;0;1
3327;Pedro;660;F;Cúcuta;la contaminación del río está aumentando.;Salud;Urgente;13/11/2024;0;0;1
3328;Pedro;310;F;Barranquilla;no hay suficientes escuelas públicas.;Seguridad;Urgente;13/08/2023;1;1;0
3329;Laura;660;Otro;Barranquilla;faltan médicos en el centro de salud.;Seguridad;No urgente;06/12/2023;0;0;1
3330;Ana;430;Otro;Medellín;la contaminación del río está aumentando.;Salud;No urgente;10/04/2024;0;1;0
3331;Valentina;330;M;Bogotá;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;29/03/2023;1;1;0
3332;Carlos;380;F;Cúcuta;queremos más presencia policial.;Seguridad;No urgente;14/06/2024;0;1;1
3333;Camilo;410;Otro;Pereira;la contaminación del río está aumentando.;Medio Ambiente;Urgente;13/09/2024;0;1;0
3334;Camilo;;Otro;Manizales;necesitamos más acceso a internet en la zona.;Salud;No urgente;27/09/2023;0;0;0
3335;Sofía;560;F;Santa Marta;no hay suficientes escuelas públicas.;Educación;Urgente;05/01/2023;1;1;1
3336;Juan;730;Otro;Bucaramanga;faltan médicos en el centro de salud.;Educación;Urgente;16/02/2024;0;1;1
3337;Pedro;430;F;Bogotá;las basuras no se recogen a tiempo.;Salud;Urgente;13/08/2023;0;1;1
3338;Ana;470;Otro;Cúcuta;;Seguridad;Urgente;11/06/2024;0;0;0
3339;Jorge;220;F;Manizales;;Educación;Urgente;17/07/2023;0;0;1
3340;Carlos;750;F;Barranquilla;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;14/07/2024;1;0;1
3341;Jorge;420;M;Cali;la contaminación del río está aumentando.;Medio Ambiente;Urgente;11/09/2024;1;0;0
3342;Camilo;540;Otro;Cali;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;18/09/2023;0;0;1
3343;Valentina;610;;Cali;hay problemas con la recolección de basura.;Medio Ambiente;No urgente;06/08/2023;1;1;1
3344;Pedro;780;Otro;Bucaramanga;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;10/07/2024;0;1;1
3345;Pedro;440;Otro;Manizales;;Educación;Urgente;31/12/2023;1;1;1
3346;Valentina;720;M;Bucaramanga;faltan médicos en el centro de salud.;Salud;No urgente;01/06/2024;0;1;0
3347;Pedro;260;;Barranquilla;faltan médicos en el centro de salud.;Salud;No urgente;05/07/2024;0;0;1
3348;Ana;700;F;Bogotá;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;27/07/2024;1;1;0
3349;Juan;280;Otro;Cartagena;;Medio Ambiente;Urgente;28/05/2024;0;0;1
3350;Jorge;200;F;Pereira;falta agua potable en varias casas.;Salud;Urgente;04/11/2023;0;0;1
3351;Laura;350;Otro;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Salud;Urgente;21/09/2024;0;0;0
3352;Ana;560;F;Bogotá;queremos más presencia policial.;Educación;Urgente;23/08/2023;1;0;1
3353;Valentina;260;M;Cartagena;faltan médicos en el centro de salud.;Salud;Urgente;02/07/2024;0;1;0
3354;Pedro;300;Otro;Cali;la contaminación del río está aumentando.;Educación;Urgente;30/04/2023;0;0;1
3355;María;200;M;Manizales;las basuras no se recogen a tiempo.;Educación;Urgente;02/01/2023;1;1;1
3356;Laura;430;F;Barranquilla;faltan médicos en el centro de salud.;Educación;Urgente;19/09/2023;1;0;0
3357;Pedro;;F;Barranquilla;la contaminación del río está aumentando.;Seguridad;No urgente;29/04/2023;0;1;0
3358;Ana;790;M;Cúcuta;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;26/03/2023;0;0;0
3359;Valentina;520;F;Medellín;las calles están muy oscuras y peligrosas.;Seguridad;Urgente;23/07/2023;1;0;1
3360;Juan;710;Otro;Santa Marta;queremos más presencia policial.;Medio Ambiente;No urgente;20/03/2023;0;1;0
3361;Laura;;F;Cartagena;la contaminación del río está aumentando.;Salud;Urgente;12/04/2023;0;0;1
3362;María;;F;Medellín;la contaminación del río está aumentando.;Seguridad;No urgente;22/06/2024;0;1;1
3363;Valentina;250;F;Cúcuta;hay problemas con la recolección de basura.;Salud;Urgente;06/07/2024;0;1;0
3364;Sofía;510;M;Barranquilla;;Salud;No urgente;14/03/2023;1;1;1
3365;Valentina;520;F;Barranquilla;necesitamos más acceso a internet en la zona.;Salud;Urgente;04/12/2023;0;1;0
3366;Carlos;350;M;Cartagena;faltan médicos en el centro de salud.;Medio Ambiente;No urgente;22/08/2023;1;1;1
3367;Pedro;480;F;Santa Marta;faltan médicos en el centro de salud.;Salud;No urgente;11/06/2023;1;0;0
3368;Laura;470;Otro;Cali;faltan médicos en el centro de salud.;Seguridad;Urgente;18/02/2023;0;1;0
3369;Carlos;270;F;Barranquilla;necesitamos más acceso a internet en la zona.;Medio Ambiente;No urgente;05/06/2023;0;0;0
3370;María;570;Otro;Pereira;no hay suficientes escuelas públicas.;Educación;No urgente;13/12/2023;0;0;0
3371;Pedro;750;M;Pereira;queremos más presencia policial.;Medio Ambiente;Urgente;21/01/2023;0;1;1
3372;Carlos;260;Otro;;las basuras no se recogen a tiempo.;Salud;No urgente;08/01/2023;0;0;0
3373;Valentina;630;F;Santa Marta;las basuras no se recogen a tiempo.;Medio Ambiente;Urgente;13/06/2023;0;1;1
3374;María;500;Otro;Cali;falta agua potable en varias casas.;Seguridad;Urgente;27/08/2023;0;1;1
3375;Ana;600;Otro;Cúcuta;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;25/03/2024;1;1;0
3376;Juan;230;Otro;Barranquilla;no hay suficientes escuelas públicas.;Seguridad;No urgente;01/03/2023;0;1;1
3377;Pedro;520;F;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Educación;Urgente;26/02/2024;0;1;0
3378;Laura;540;F;Bogotá;hay problemas con la recolección de basura.;Salud;No urgente;24/04/2023;1;0;1
3379;Juan;220;F;Santa Marta;faltan médicos en el centro de salud.;Salud;No urgente;22/10/2023;1;1;1
3380;Pedro;310;F;Bucaramanga;queremos más presencia policial.;Seguridad;Urgente;09/09/2023;1;1;0
3381;Juan;390;F;Santa Marta;la contaminación del río está aumentando.;Educación;Urgente;09/08/2023;1;0;0
3382;Juan;;F;Santa Marta;necesitamos más acceso a internet en la zona.;Seguridad;No urgente;17/11/2024;0;1;1
3383;Jorge;800;F;Manizales;necesitamos más acceso a internet en la zona.;Educación;No urgente;25/03/2024;0;0;0
3384;Pedro;570;Otro;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;14/11/2023;0;1;1
3385;Valentina;400;M;Medellín;falta agua potable en varias casas.;Educación;No urgente;17/08/2024;0;0;0
3386;Juan;360;F;Medellín;las calles están muy oscuras y peligrosas.;Medio Ambiente;No urgente;18/07/2023;1;1;1
3387;María;770;Otro;Santa Marta;necesitamos más acceso a internet en la zona.;Educación;Urgente;22/11/2024;1;0;1
3388;Jorge;380;Otro;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Seguridad;Urgente;28/05/2023;1;0;1
3389;Laura;470;Otro;Bucaramanga;falta agua potable en varias casas.;Seguridad;No urgente;22/07/2024;1;0;0
3390;Carlos;;F;;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;21/06/2023;0;1;1
3391;Laura;540;F;Barranquilla;necesitamos más acceso a internet en la zona.;Educación;No urgente;08/10/2024;1;0;1
3392;Carlos;580;F;Cúcuta;falta agua potable en varias casas.;Educación;Urgente;03/01/2023;0;0;1
3393;Jorge;570;F;Medellín;queremos más presencia policial.;Seguridad;No urgente;19/07/2023;1;1;1
3394;Carlos;550;F;Barranquilla;las basuras no se recogen a tiempo.;Educación;Urgente;05/04/2023;0;0;0
3395;Valentina;200;Otro;Bucaramanga;hay problemas con la recolección de basura.;Salud;No urgente;24/11/2024;0;1;0
3396;Camilo;660;M;Cúcuta;falta agua potable en varias casas.;Medio Ambiente;No urgente;26/03/2024;1;0;1
3397;Carlos;300;F;Cartagena;faltan médicos en el centro de salud.;Salud;Urgente;15/01/2023;0;1;1
3398;Juan;540;F;Pereira;no hay suficientes escuelas públicas.;Seguridad;Urgente;28/01/2024;0;0;0
3399;Carlos;770;Otro;Cúcuta;queremos más presencia policial.;Salud;Urgente;01/04/2023;0;1;0
3400;Carlos;550;F;Manizales;no hay suficientes escuelas públicas.;Educación;Urgente;10/04/2024;1;1;1
3401;Jorge;460;M;Cúcuta;la contaminación del río está aumentando.;Educación;No urgente;15/01/2024;0;1;1
3402;Pedro;160;Otro;Barranquilla;;Seguridad;No urgente;04/01/2023;0;1;0
3403;Pedro;560;F;Manizales;necesitamos más acceso a internet en la zona.;Seguridad;Urgente;04/01/2024;0;1;0
3404;Laura;620;F;Medellín;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;28/03/2024;1;0;1
3405;Laura;260;F;Barranquilla;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;29/10/2023;0;0;1
3406;Camilo;450;F;Manizales;la contaminación del río está aumentando.;Medio Ambiente;No urgente;30/08/2023;1;1;0
3407;Juan;580;M;Cúcuta;las basuras no se recogen a tiempo.;Educación;No urgente;27/11/2023;1;1;0
3408;Camilo;450;F;Medellín;las basuras no se recogen a tiempo.;Educación;Urgente;30/01/2023;1;0;1
3409;María;410;F;Cartagena;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;28/06/2024;1;0;1
3410;Laura;280;M;Santa Marta;faltan médicos en el centro de salud.;Seguridad;No urgente;08/03/2024;1;1;1
3411;Sofía;350;Otro;Cali;faltan médicos en el centro de salud.;Medio Ambiente;No urgente;25/02/2024;1;1;1
3412;Pedro;420;F;Cúcuta;;Salud;No urgente;12/08/2023;0;0;0
3413;María;730;F;Santa Marta;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;10/12/2023;0;0;1
3414;Ana;800;Otro;Medellín;necesitamos más acceso a internet en la zona.;Medio Ambiente;No urgente;03/05/2024;1;0;0
3415;Valentina;200;M;Santa Marta;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;27/02/2023;0;1;0
3416;Jorge;530;F;Barranquilla;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;19/04/2024;0;1;1
3417;Pedro;230;;Bogotá;la contaminación del río está aumentando.;Salud;Urgente;08/05/2023;0;1;1
3418;Camilo;530;F;Medellín;las calles están muy oscuras y peligrosas.;Educación;No urgente;04/07/2024;1;1;0
3419;Camilo;720;M;Pereira;las calles están muy oscuras y peligrosas.;Seguridad;Urgente;26/03/2023;0;0;0
3420;Pedro;710;Otro;Manizales;las basuras no se recogen a tiempo.;Seguridad;Urgente;29/03/2024;1;1;0
3421;Juan;630;M;Medellín;queremos más presencia policial.;Salud;No urgente;27/12/2023;0;1;1
3422;Pedro;790;Otro;Cartagena;queremos más presencia policial.;Seguridad;No urgente;22/08/2023;0;0;1
3423;Carlos;300;Otro;Pereira;queremos más presencia policial.;Medio Ambiente;Urgente;11/03/2023;0;0;0
3424;Valentina;280;M;Bucaramanga;necesitamos más acceso a internet en la zona.;Educación;Urgente;15/07/2024;0;1;1
3425;Juan;;M;Cúcuta;necesitamos más acceso a internet en la zona.;Educación;No urgente;19/03/2024;0;0;1
3426;Laura;370;F;Santa Marta;faltan médicos en el centro de salud.;Seguridad;Urgente;16/06/2023;0;0;1
3427;Jorge;700;M;Medellín;queremos más presencia policial.;Seguridad;No urgente;23/01/2024;1;0;1
3428;Jorge;210;Otro;Cali;falta agua potable en varias casas.;Medio Ambiente;No urgente;10/01/2023;0;0;1
3429;Carlos;600;Otro;Manizales;las calles están muy oscuras y peligrosas.;Seguridad;No urgente;22/03/2023;0;1;1
3430;Jorge;180;;Manizales;las calles están muy oscuras y peligrosas.;Salud;No urgente;27/12/2023;1;0;0
3431;Camilo;720;Otro;Manizales;queremos más presencia policial.;Salud;Urgente;26/06/2023;1;1;1
3432;Valentina;450;Otro;Pereira;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;18/08/2024;1;1;0
3433;Ana;480;M;Cali;las basuras no se recogen a tiempo.;Seguridad;Urgente;01/06/2024;0;1;0
3434;Carlos;440;F;Medellín;queremos más presencia policial.;Educación;Urgente;13/03/2024;0;1;0
3435;Juan;450;M;Cartagena;las calles están muy oscuras y peligrosas.;Salud;Urgente;18/07/2023;1;0;1
3436;Ana;180;Otro;Cartagena;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;25/06/2023;0;0;1
3437;Pedro;770;Otro;Medellín;faltan médicos en el centro de salud.;Seguridad;Urgente;31/08/2024;1;1;1
3438;Jorge;730;Otro;Cali;queremos más presencia policial.;Medio Ambiente;Urgente;07/03/2023;1;1;0
3439;María;590;F;Medellín;;Educación;No urgente;15/04/2024;1;1;1
3440;Laura;410;Otro;Medellín;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;Urgente;18/04/2024;1;1;1
3441;Sofía;;M;Manizales;;Medio Ambiente;No urgente;23/05/2023;0;0;1
3442;Sofía;580;M;Santa Marta;queremos más presencia policial.;Seguridad;Urgente;12/01/2023;0;1;1
3443;Ana;370;F;Pereira;la contaminación del río está aumentando.;Seguridad;Urgente;01/11/2023;0;0;1
3444;Sofía;480;M;Cúcuta;hay problemas con la recolección de basura.;Seguridad;No urgente;24/03/2024;0;0;0
3445;Laura;360;F;Bogotá;necesitamos más acceso a internet en la zona.;Medio Ambiente;Urgente;31/10/2023;0;1;0
3446;María;690;Otro;Santa Marta;la contaminación del río está aumentando.;Seguridad;Urgente;10/04/2023;1;1;1
3447;Sofía;230;M;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;13/04/2023;0;0;0
3448;Sofía;;Otro;Barranquilla;falta agua potable en varias casas.;Seguridad;Urgente;05/03/2023;1;0;0
3449;Carlos;280;Otro;Cúcuta;no hay suficientes escuelas públicas.;Seguridad;Urgente;23/10/2023;1;0;0
3450;Valentina;620;M;Santa Marta;hay problemas con la recolección de basura.;Educación;Urgente;30/05/2024;1;0;0
3451;Ana;260;M;Santa Marta;falta agua potable en varias casas.;Seguridad;Urgente;02/03/2023;0;0;1
3452;Carlos;520;Otro;Bogotá;no hay suficientes escuelas públicas.;Salud;No urgente;16/12/2023;1;0;1
3453;Ana;;Otro;Manizales;hay problemas con la recolección de basura.;Educación;Urgente;09/08/2024;0;0;1
3454;Camilo;530;M;Manizales;no hay suficientes escuelas públicas.;Seguridad;No urgente;29/01/2024;0;0;1
3455;Carlos;230;M;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Seguridad;No urgente;01/09/2023;1;0;1
3456;Camilo;620;;Medellín;faltan médicos en el centro de salud.;Educación;Urgente;09/05/2024;1;0;1
3457;María;510;Otro;Santa Marta;necesitamos más acceso a internet en la zona.;Salud;Urgente;17/02/2023;1;1;0
3458;Valentina;170;F;Cali;queremos más presencia policial.;Medio Ambiente;Urgente;15/09/2023;0;1;0
3459;Juan;800;Otro;Medellín;las calles están muy oscuras y peligrosas.;Educación;No urgente;11/03/2024;1;1;1
3460;Juan;450;M;Medellín;faltan médicos en el centro de salud.;Salud;Urgente;26/09/2023;1;1;0
3461;Carlos;;F;Pereira;hay problemas con la recolección de basura.;Educación;Urgente;31/08/2023;1;1;0
3462;Carlos;330;M;Medellín;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;Urgente;20/01/2023;1;0;1
3463;María;720;M;Barranquilla;no tenemos centros culturales ni bibliotecas.;Salud;No urgente;04/05/2023;0;0;1
3464;Laura;770;F;Santa Marta;no hay suficientes escuelas públicas.;Medio Ambiente;Urgente;11/05/2023;1;0;0
3465;Carlos;640;M;Bucaramanga;no hay suficientes escuelas públicas.;Medio Ambiente;No urgente;06/01/2024;0;1;0
3466;Camilo;390;Otro;Santa Marta;queremos más presencia policial.;Seguridad;No urgente;07/01/2023;1;0;1
3467;Valentina;190;F;Cartagena;faltan médicos en el centro de salud.;Educación;Urgente;26/01/2024;0;0;1
3468;Valentina;;Otro;Cúcuta;las calles están muy oscuras y peligrosas.;Salud;Urgente;15/10/2024;0;1;0
3469;Valentina;340;M;Manizales;las basuras no se recogen a tiempo.;Salud;No urgente;26/06/2023;0;0;1
3470;Valentina;610;Otro;Pereira;;Educación;No urgente;07/06/2023;1;1;0
3471;Laura;350;Otro;Santa Marta;falta agua potable en varias casas.;Salud;Urgente;21/02/2023;0;0;1
3472;Valentina;430;M;Santa Marta;queremos más presencia policial.;Salud;Urgente;29/11/2024;1;1;1
3473;Valentina;630;F;Cali;no hay suficientes escuelas públicas.;Salud;Urgente;23/02/2024;0;1;1
3474;Sofía;150;F;Bucaramanga;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;No urgente;25/01/2023;1;1;0
3475;María;540;Otro;Pereira;no hay suficientes escuelas públicas.;Seguridad;Urgente;05/08/2023;0;0;0
3476;Sofía;150;Otro;Cúcuta;no hay suficientes escuelas públicas.;Educación;No urgente;23/11/2023;1;0;1
3477;Camilo;310;Otro;Manizales;necesitamos más acceso a internet en la zona.;Salud;No urgente;27/01/2024;0;0;1
3478;Ana;160;M;Cúcuta;no tenemos centros culturales ni bibliotecas.;Medio Ambiente;Urgente;24/06/2023;1;1;0
3479;Sofía;640;F;Bogotá;no hay suficientes escuelas públicas.;Seguridad;Urgente;02/07/2023;1;1;0
3480;Juan;210;Otro;Bucaramanga;no hay suficientes escuelas públicas.;Educación;Urgente;09/10/2023;0;1;0
3481;Carlos;370;M;Bucaramanga;la contaminación del río está aumentando.;Medio Ambiente;Urgente;18/03/2023;1;0;0
3482;Laura;380;Otro;Bogotá;no tenemos centros culturales ni bibliotecas.;Salud;Urgente;06/09/2023;1;1;1
3483;Ana;440;Otro;Cúcuta;las calles están muy oscuras y peligrosas.;Educación;Urgente;19/02/2023;1;0;0
3484;Sofía;730;F;Barranquilla;;Medio Ambiente;No urgente;10/10/2023;1;0;0
3485;Pedro;450;M;Santa Marta;necesitamos más acceso a internet en la zona.;Salud;No urgente;24/04/2023;0;1;0
3486;Juan;320;M;Barranquilla;;Salud;Urgente;13/02/2023;1;1;1
3487;Pedro;400;M;Pereira;faltan médicos en el centro de salud.;Seguridad;Urgente;31/07/2023;0;1;1
3488;María;370;Otro;Cartagena;las basuras no se recogen a tiempo.;Educación;No urgente;18/08/2023;0;1;1
3489;Pedro;560;;Pereira;queremos más presencia policial.;Seguridad;Urgente;14/03/2023;1;1;0
3490;Pedro;420;M;Cali;no hay suficientes escuelas públicas.;Educación;Urgente;15/11/2023;0;1;0
3491;María;540;F;Manizales;faltan médicos en el centro de salud.;Salud;Urgente;17/10/2024;0;0;1
3492;Valentina;590;Otro;Bogotá;falta agua potable en varias casas.;Medio Ambiente;No urgente;03/05/2023;1;1;1
3493;Carlos;670;Otro;Santa Marta;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;04/06/2023;1;0;0
3494;Sofía;400;Otro;Medellín;faltan médicos en el centro de salud.;Medio Ambiente;Urgente;11/08/2023;0;0;1
3495;Pedro;230;Otro;Bucaramanga;las basuras no se recogen a tiempo.;Educación;No urgente;27/03/2023;0;0;0
3496;Pedro;230;Otro;Pereira;la contaminación del río está aumentando.;Seguridad;Urgente;05/08/2024;1;0;0
3497;Ana;650;F;Pereira;faltan médicos en el centro de salud.;Medio Ambiente;No urgente;09/11/2023;0;1;1
3498;Ana;200;F;Manizales;hay problemas con la recolección de basura.;Salud;Urgente;24/01/2023;0;0;1
3499;Ana;580;Otro;Cartagena;necesitamos más acceso a internet en la zona.;Salud;Urgente;04/06/2024;1;1;1
3500;Pedro;190;Otro;Barranquilla;;Seguridad;No urgente;21/11/2024;1;0;0
3501;Laura;450;M;Pereira;hay problemas con la recolección de basura.;Salud;Urgente;07/05/2024;1;1;0
3502;Valentina;800;F;Cali;necesitamos más acceso a internet en la zona.;Educación;No urgente;07/01/2023;0;0;1
3503;Valentina;280;M;Bucaramanga;las basuras no se recogen a tiempo.;Seguridad;Urgente;27/02/2023;0;0;0
3504;Sofía;780;F;Bucaramanga;falta agua potable en varias casas.;Educación;No urgente;23/11/2023;1;1;0
3505;Pedro;170;F;Manizales;las calles están muy oscuras y peligrosas.;Medio Ambiente;Urgente;04/07/2023;0;0;1
